Station Number,Station Name,Province,Status,Latitude,Longitude,Year From,Year To,Gross Drainage Area (km2),Effective Drainage Area (km2),Regulation,Data Type,Operation Schedule,Sediment,RHBN,Real-Time,Datum Name,Publishing Office,Operating Agency,Contributed,Elevation
05BH008,BOW RIVER BELOW BEARSPAW DAM,AB,Active,51.09944,-114.22528,1954,2018,7770,7730,R,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,CALGARY,TRANSALTA UTILITIES CORPORATION,Y,1073.1596679688
05BH009,JUMPINGPOUND CREEK NEAR THE MOUTH,AB,Discontinued,51.15444,-114.52833,1970,2006,571,571,N,Flow,Continuous,Y,N,N,ASSUMED DATUM,CALGARY,,N,1177.4772949219
05BH010,BEARSPAW RESERVOIR NEAR CALGARY,AB,Discontinued,51.1,-114.23333,1954,1973,,,R,Level,Continuous,N,N,N,GEODETIC SURVEY OF CANADA DATUM,CALGARY,TRANSALTA UTILITIES CORPORATION,Y,1072.6351318359
05BH011,JUMPINGPOUND CREEK AT BATEMAN'S RANCH,AB,Discontinued,51.02278,-114.61639,1972,1972,240,240,N,Flow,Seasonal,N,N,N,,CALGARY,,N,1293.4252929688
05BH013,JUMPINGPOUND CREEK NEAR COX HILL,AB,Active,51.00233,-114.93814,1976,2018,36.9,36.9,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,1616.7192382813
05BH014,NOSE CREEK ABOVE AIRDRIE,AB,Active,51.31191,-114.02759,2005,2018,247,178,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,1083.2713623047
05BH015,JUMPINGPOUND CREEK AT TOWNSHIP ROAD NO. 252,AB,Active,51.12831,-114.5675,2006,2018,474,474,,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,1205
05BH016,WEST NOSE CREEK AT CALGARY,AB,Active,51.19012,-114.14123,2013,2018,275,166,,,Seasonal,N,N,Y,,CALGARY,,N,1103.3726806641
05BH901,NOSE CREEK NEAR THE MOUTH,AB,Discontinued,51.05,-114.01667,1980,1989,986,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,1060.2983398438
05BH904,BEDDINGTON CREEK NEAR CALGARY,AB,Discontinued,51.20833,-114.16111,1982,1995,247,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,1115.6959228516
05BJ001,ELBOW RIVER BELOW GLENMORE DAM,AB,Active,51.01279,-114.0932,1910,2018,1240,1240,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,1055.0343017578
05BJ003,ELBOW RIVER AT FULLERTON'S RANCH,AB,Discontinued,50.94528,-114.57667,1914,1923,742,742,N,Flow,Seasonal,N,N,N,,CALGARY,,N,1307.8663330078
05BJ004,ELBOW RIVER AT BRAGG CREEK,AB,Active,50.94893,-114.57095,1971,2018,791,791,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1303
05BJ005,ELBOW RIVER ABOVE GLENMORE DAM,AB,Discontinued,51,-114.1,1933,1977,1220,1220,N,Flow,Continuous,N,N,N,,CALGARY,CITY OF CALGARY WATER WORKS DEPARTMENT,Y,1075
05BJ006,ELBOW RIVER ABOVE ELBOW FALLS,AB,Discontinued,50.85556,-114.79361,1967,1995,437,437,N,Flow,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,,N,1516.6440429688
05BJ007,ELBOW RIVER (RESEARCH) AT BRAGG CREEK,AB,Discontinued,50.95,-114.56667,1967,1968,791,791,N,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,1301.7377929688
05BJ008,GLENMORE RESERVOIR AT CALGARY,AB,Active,51.00056,-114.0975,1932,2018,1220,1220,R,Level,Continuous,N,N,N,GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N,1073.1115722656
05BJ009,LITTLE ELBOW RIVER ABOVE NIHAHI CREEK,AB,Discontinued,50.795,-114.91667,1978,1995,129,129,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,1696.0346679688
05BJ010,ELBOW RIVER AT SARCEE BRIDGE,AB,Active,50.99464,-114.16482,2006,2018,1190,1190,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,1081.9786376953
05BJ011,ELBOW RIVER AT CLEM GARDINER BRIDGE,AB,Discontinued,51.04167,-114.46667,1979,1979,871,871,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,1211.2535400391
05BK001,FISH CREEK NEAR PRIDDIS,AB,Active,50.88547,-114.32684,1908,2018,261,261,N,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1158.6949462891
05BK002,FISH CREEK NEAR MIDNAPORE,AB,Discontinued,50.92944,-114.06528,1917,1919,428,428,N,Flow,Seasonal,N,N,N,,CALGARY,,N,1035.7291259766
05BK003,FISH CREEK AT BOW BOTTOM TRAIL,AB,Discontinued,50.90694,-114.01556,1989,1993,442,437,,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,1004.7581787109
05BL003,HIGHWOOD RIVER AT HIGH RIVER,AB,Discontinued,50.58333,-113.87222,1914,1986,1980,1980,R,Flow,Continuous,N,N,N,ASSUMED DATUM,CALGARY,,N,1039.0482177734
05BL004,HIGHWOOD RIVER BELOW LITTLE BOW CANAL,AB,Active,50.58563,-113.86936,1986,2018,1950,1950,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,1036.6950683594
05BL006,PEKISKO CREEK AT PEKISKO,AB,Discontinued,50.42778,-114.225,1911,1931,203,203,N,Flow,Seasonal,N,N,N,,CALGARY,,N,1270.1102294922
05BL007,STIMSON CREEK NEAR PEKISKO,AB,Active,50.43012,-114.167,1911,2018,236,236,R,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1195.9945068359
05BL008,HIGHWOOD RIVER AT BROWN'S RANCH,AB,Discontinued,50.52889,-114.23722,1912,1920,1200,1200,N,Flow,Seasonal,N,N,N,,CALGARY,,N,1206.0935058594
05BL009,HIGHWOOD RIVER NEAR ALDERSYDE,AB,Discontinued,50.69944,-113.85639,1912,1993,2310,2310,R,Flow,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,,N,1015.1211547852
05BL012,SHEEP RIVER AT OKOTOKS,AB,Active,50.72389,-113.97347,1916,2018,1490,1490,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1051.9066162109
05BL013,THREEPOINT CREEK NEAR MILLARVILLE,AB,Active,50.77113,-114.27874,1912,2018,507,507,N,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1161.4660644531
05BL014,SHEEP RIVER AT BLACK DIAMOND,AB,Active,50.68855,-114.24491,1968,2018,592,592,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1176.0150146484
05BL015,LITTLE BOW CANAL AT HIGH RIVER,AB,Active,50.5831,-113.86995,1913,2018,,,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,1035.9554443359
05BL016,TONGUEFLAG CREEK NEAR HIGH RIVER,AB,Discontinued,50.61833,-113.88861,1923,1936,268,268,N,Flow,Seasonal,N,N,N,,CALGARY,,N,1036.3209228516
05BL017,HIGHWOOD RIVER DIVERSION CANAL,AB,Discontinued,50.53972,-113.96889,1935,1936,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,1099.1912841797
05BL018,SHEEP RIVER AT BUCK RANCH,AB,Discontinued,50.62222,-114.42778,1950,1969,454,454,N,Flow,Seasonal,N,N,N,,CALGARY,,N,1303.2646484375
05BL019,HIGHWOOD RIVER AT DIEBEL'S RANCH,AB,Active,50.40506,-114.50072,1950,2018,774,774,N,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1419.029296875
05BL020,SHEEP RIVER NEAR ALDERSYDE,AB,Discontinued,50.7125,-113.88056,1957,1965,1570,1560,N,Flow,Continuous,N,N,N,,CALGARY,,N,1016.5469970703
05BL021,HIGHWOOD RIVER BELOW PICKLEJAR CREEK,AB,Discontinued,50.49861,-114.81722,1965,1985,132,132,N,Flow,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,,N,1738.0959472656
05BL022,CATARACT CREEK NEAR FORESTRY ROAD,AB,Active,50.28526,-114.58871,1972,2018,166,166,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,CALGARY,,N,1682.3371582031
05BL023,PEKISKO CREEK NEAR LONGVIEW,AB,Active,50.47409,-114.2073,1966,2018,232,232,N,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1198
05BL024,HIGHWOOD RIVER NEAR THE MOUTH,AB,Active,50.78324,-113.82085,1971,2018,3950,3940,R,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,CALGARY,,N,964.9118041992
05BL025,HIGHWOOD DIVERSION CANAL NEAR HEADGATES,AB,Discontinued,50.55213,-113.98988,1977,2017,,,R,Flow and Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,1076.3891601563
05BL026,SULLIVAN CREEK NEAR LONGVIEW,AB,Discontinued,50.53167,-114.39444,1978,1978,125,125,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,CALGARY,,N,1287.6936035156
05BL027,TRAP CREEK NEAR LONGVIEW,AB,Active,50.47732,-114.42632,1979,2018,137,137,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,1353.5904541016
05BM002,BOW RIVER BELOW CARSELAND DAM,AB,Active,50.82282,-113.44483,1910,2018,15700,14700,R,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,922.6149902344
05BM003,WESTERN IRRIGATION DISTRICT CANAL NEAR CHESTERMERE LAKE,AB,Discontinued,51.01667,-113.84167,1908,2004,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,1028.7365722656
05BM004,BOW RIVER BELOW BASSANO DAM,AB,Active,50.75018,-112.54225,1910,2018,20300,17800,R,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,779.4526977539
05BM005,HAMMER HILL SPILLWAY NEAR GLEICHEN,AB,Discontinued,50.85556,-113.13333,1922,1994,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,871
05BM006,CANADA LAND AND IRRIGATION CO. CANAL NEAR INTAKE,AB,Discontinued,50.81667,-113.44167,1922,1930,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,951
05BM007,PARFLESH CREEK NEAR CHANCELLOR,AB,Active,50.99449,-112.84209,1965,2018,129,110,R,Flow and Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,843.1813354492
05BM008,CROWFOOT CREEK NEAR CLUNY,AB,Active,50.83462,-112.76305,1951,2018,1370,950,R,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,819
05BM009,TWELVE MILE COULEE SPILLWAY NEAR CARSELAND,AB,Discontinued,50.84056,-113.57389,1951,1988,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,982.8038330078
05BM010,CAIRN HILL SPILLWAY NEAR STRANGMUIR,AB,Discontinued,50.90833,-113.40833,1951,1959,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,941
05BM011,HAMMER HILL SPILLWAY NEAR STOBART,AB,Discontinued,50.9,-113.15,1951,1953,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,912
05BM012,CAIRN HILL SPILLWAY NEAR THE MOUTH,AB,Discontinued,50.85833,-113.35139,1951,1993,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,890
05BM013,CLUNY SPILLWAY NEAR CLUNY,AB,Discontinued,50.81528,-112.905,1965,1970,179,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,836.7039794922
05BM014,WEST ARROWWOOD CREEK NEAR ARROWWOOD,AB,Active,50.76404,-113.23631,1965,2018,777,664,N,Flow and Level,Seasonal,Y,Y,Y,ASSUMED DATUM,CALGARY,,N,903
05BM015,WESTERN IRRIGATION DISTRICT CANAL NEAR HEADGATES,AB,Active,51.04423,-114.00935,1997,2018,,,R,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,1036.9661865234
05BM016,"WESTERN IRRIGATION DISTRICT CANAL ""A"" NEAR HEADGATE",AB,Discontinued,51.00944,-113.7925,1978,1979,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,1024.2932128906
05BM017,"WESTERN IRRIGATION DISTRICT CANAL ""B"" NEAR HEADGATE",AB,Discontinued,51.06139,-113.81722,1980,1986,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,1024.8969726563
05BM018,WEST ARROWWOOD CREEK NEAR ENSIGN,AB,Active,50.51377,-113.34436,2012,2018,29.5,29.5,N,,Continuous,N,N,N,ASSUMED DATUM,CALGARY,,N,1017
05BM020,EASTERN IRRIGATION DISTRICT MAIN BRANCH CANAL NEAR HEADGATE,AB,Active,50.74583,-112.51667,1999,2018,,,R,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,811.1142578125
05BM021,BOW RIVER DEVELOPMENT MAIN CANAL BELOW HEADGATES,AB,Active,50.82596,-113.4313,2002,2018,,,R,Flow and Level,Seasonal,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N,907.3231201172
05BM904,CHESTERMERE LAKE AT SOUTH OUTLET,AB,Active,51.01778,-113.81833,1991,2018,,,R,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,1028.6303710938
05BN001,EASTERN IRRIGATION DISTRICT MAIN BANTRY CANAL ABOVE AQUEDUCT,AB,Discontinued,50.52639,-111.87028,1917,1971,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,762.7863769531
05BN002,TWELVE MILE CREEK NEAR CECIL,AB,Active,50.14938,-111.66543,1951,2018,2800,124,R,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,726
05BN003,EASTERN IRRIGATION DISTRICT WEST BANTRY CANAL NEAR HEADGATE,AB,Discontinued,50.53472,-111.81944,1918,1971,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,763
05BN004,EASTERN IRRIGATION DISTRICT ROLLING HILLS CANAL NEAR HEADGATE,AB,Discontinued,50.37361,-111.88056,1955,1971,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,763.2262573242
05BN005,EASTERN IRRIGATION DISTRICT BOW SLOPE CANAL NEAR HEADGATE,AB,Discontinued,50.50278,-112.14722,1955,1971,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,776.0015869141
05BN006,NEW WEST COULEE NEAR THE MOUTH,AB,Active,50.21665,-112.10495,1957,2018,318,102,R,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,741
05BN007,RONALANE WASTEWAY NEAR HAYS,AB,Discontinued,50.04444,-111.58333,1957,1995,,,R,Flow and Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,710.0173339844
05BN008,BOW RIVER DEVELOPMENT DRAIN D NEAR VAUXHALL,AB,Active,50.1954,-112.04756,1958,2018,,,R,Flow and Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,749
05BN009,BOW RIVER DEVELOPMENT DRAIN K NEAR VAUXHALL,AB,Discontinued,50.29028,-112.18111,1958,1993,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,749.5541992188
05BN010,ANTELOPE COULEE SPILLWAY,AB,Discontinued,50.45556,-112.16111,1959,1993,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,764
05BN011,EASTERN IRRIGATION DISTRICT EAST BRANCH CANAL ABOVE ANTELOPE CROSSING,AB,Discontinued,50.53333,-112.18056,1961,1963,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,782
05BN012,BOW RIVER NEAR THE MOUTH,AB,Active,50.04728,-111.59092,1964,2018,25300,19200,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,707.5671386719
05BN013,EASTERN IRRIGATION DISTRICT EAST BRANCH CANAL BELOW BOW SLOPE CANAL,AB,Discontinued,50.51361,-112.1425,1964,1971,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,780
05BN014,COAL CREEK AT BOW CITY,AB,Discontinued,50.43056,-112.22778,1965,1995,86.8,67.6,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,746.6950683594
05BN015,ROLLING HILLS CANAL NO. 1 SPILL,AB,Discontinued,50.16667,-111.81667,1968,1986,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,754
05BN016,WEST SAUKI DRAIN NEAR ROLLING HILLS,AB,Discontinued,50.2225,-112.00889,1965,1968,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,749
05BN017,ONETREE CREEK SPILLWAY NEAR AQUEDUCT,AB,Discontinued,50.52833,-111.86861,1966,1974,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,754.0162963867
05BN019,ROLLING HILLS CANAL NO. 2 SPILL,AB,Discontinued,50.14972,-111.68444,1966,1986,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,745.0054931641
05BN020,LAKE NEWELL NEAR BROOKS,AB,Discontinued,50.48889,-111.90556,1920,1925,,,R,Level,Seasonal,N,N,N,CANADIAN PACIFIC RAILWAY DATUM,CALGARY,,N,768
05BN021,C. P. R. CO. BOW SLOPE SPILLWAY CANAL NEAR BROOKS,AB,Discontinued,50.38333,-112.03333,1918,1925,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,768
05BN022,C. P. R. CO. EAST BRANCH SPILLWAY CANAL NEAR LAKE NEWELL,AB,Discontinued,50.5,-111.95,1918,1925,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N,779
05BN023,BOW RIVER DEVELOPMENT DRAIN E NEAR VAUXHALL,AB,Discontinued,50.19528,-112.08833,1970,1984,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,754
05BN024,NATURAL FLOW C NEAR BOW CITY,AB,Discontinued,50.37778,-112.24444,1972,1984,3.24,3.24,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,768
05CA001,RED DEER RIVER NEAR SUNDRE,AB,Discontinued,51.7,-114.85556,1950,1973,2490,2490,N,Flow and Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,1214
05CA002,JAMES RIVER NEAR SUNDRE,AB,Active,51.92679,-114.68552,1966,2018,821,821,N,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1074
05CA003,DEER CREEK (MAIN STEM) NEAR SUNDRE,AB,Discontinued,51.65694,-115.13333,1966,1995,5.44,5.44,N,Flow,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,,N,1378.8464355469
05CA004,RED DEER RIVER ABOVE PANTHER RIVER,AB,Active,51.66051,-115.41056,1967,2018,941,941,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,1514.9362792969
05CA005,DEER CREEK EAST BRANCH,AB,Discontinued,51.66722,-115.13083,1969,1969,0.98,0.98,N,Flow,Seasonal,N,N,N,,CALGARY,,N,1450.4958496094
05CA008,RED DEER RIVER AT FORESTRY ROAD,AB,Discontinued,51.65667,-115.26944,1970,1979,1660,1660,N,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,1459.5667724609
05CA009,RED DEER RIVER BELOW BURNT TIMBER CREEK,AB,Active,51.64625,-115.01925,1973,2018,2250,2250,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1303.2124023438
05CA010,RED DEER RIVER AT SUNDRE,AB,Discontinued,51.79583,-114.63472,1973,1984,3460,3460,N,Level,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,1089.3546142578
05CA011,BEARBERRY CREEK NEAR SUNDRE,AB,Active,51.80208,-114.66315,1976,2018,238,238,N,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1104.7290039063
05CA012,FALLENTIMBER CREEK NEAR SUNDRE,AB,Active,51.73671,-114.6545,1976,2018,489,489,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,1115
05CB001,LITTLE RED DEER RIVER NEAR THE MOUTH,AB,Active,52.02824,-114.14029,1960,2018,2580,2440,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,909.1169433594
05CB002,LITTLE RED DEER RIVER NEAR WATER VALLEY,AB,Active,51.51147,-114.67097,1961,2018,451,451,N,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,1201.0590820313
05CB003,RED DEER RIVER AT GARRINGTON BRIDGE,AB,Discontinued,51.94417,-114.4825,1971,1972,4530,4530,N,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,1002.9274291992
05CB004,RAVEN RIVER NEAR RAVEN,AB,Active,52.08928,-114.47748,1971,2018,645,634,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,965
05CB005,BEAVERDAM CREEK NEAR COCHRANE,AB,Discontinued,51.3625,-114.43889,1976,1991,45.3,45.3,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,1227.4978027344
05CB006,GLENIFFER RESERVOIR NEAR DICKSON,AB,Active,52.04644,-114.22881,1983,2018,5590,5550,R,Level,Continuous,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N,949.9664916992
05CB007,DICKSON DAM TUNNEL OUTLET,AB,Active,52.05835,-114.21858,1983,2018,5590,5550,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,916.2102661133
05CC001,BLINDMAN RIVER NEAR BLACKFALDS,AB,Active,52.35402,-113.79472,1916,2018,1800,1460,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,845.3997802734
05CC002,RED DEER RIVER AT RED DEER,AB,Active,52.27636,-113.81726,1912,2018,11600,11100,R,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,CALGARY,,N,857.7395629883
05CC003,SYLVAN LAKE AT SYLVAN LAKE,AB,Active,52.31137,-114.10332,1918,2018,151,139,,Level,Seasonal,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N,938.2951660156
05CC004,SYLVAN CREEK NEAR SYLVAN LAKE,AB,Discontinued,52.31667,-114.06667,1921,1922,153,140,N,Flow,Seasonal,N,N,N,,CALGARY,,N,937.6698608398
05CC006,GULL LAKE AT RV HEAVEN MARINA,AB,Active,52.6108,-114.05544,1924,2018,302,271,,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N,899.0283813477
05CC007,MEDICINE RIVER NEAR ECKVILLE,AB,Active,52.31956,-114.34417,1971,2018,1920,1860,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N,917.3244018555
05CC008,BLINDMAN RIVER NEAR BLUFFTON,AB,Active,52.7563,-114.28556,1965,2018,353,353,N,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N,906
05CC009,LLOYD CREEK NEAR BLUFFTON,AB,Active,52.74038,-114.14684,1965,2018,239,239,N,Flow and Level,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,,N,899
05CC010,BLOCK CREEK NEAR LEEDALE,AB,Active,52.57374,-114.57767,1976,2018,56.8,56.8,N,Flow and Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,951
05CC011,WASKASOO CREEK AT RED DEER,AB,Active,52.26849,-113.79985,1984,2018,487,250,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,856.5904541016
05CC012,TINDASTOLL CREEK NEAR MARKERVILLE,AB,Discontinued,52.11444,-114.11944,1986,1995,142,138,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,915.5197143555
05CC013,LASTHILL CREEK NEAR ECKVILLE,AB,Active,52.36177,-114.45773,2006,2018,802,769,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,921
05CC901,CYGNET LAKE NEAR SYLVAN LAKE,AB,Discontinued,52.27222,-113.96944,1979,1980,227,,R,Level,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,932.6690673828
05CD001,UPPER CHAIN LAKE OUTLET NEAR PONOKA,AB,Discontinued,52.6,-113.46667,1925,1926,76.9,49.5,N,Flow,Seasonal,N,N,N,,CALGARY,,N,853.3646850586
05CD003,UPPER CHAIN LAKE NEAR PONOKA,AB,Discontinued,52.61667,-113.46667,1925,1926,76.7,49.2,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N,812.3495483398
05CD004,RED DEER RIVER NEAR NEVIS,AB,Active,52.3,-113.06667,1944,2018,15100,14000,N,Flow,Continuous,N,N,N,,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,778.0112915039
05CD005,BUFFALO LAKE NEAR ERSKINE,AB,Active,52.46307,-112.88212,1965,2018,1570,794,R,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N,782
05CD006,HAYNES CREEK NEAR HAYNES,AB,Active,52.33191,-113.36296,1978,2018,165,165,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,838.5250244141
05CD007,PARLBY CREEK AT ALIX,AB,Active,52.40747,-113.19576,1983,2018,511,452,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,797
05CD902,PARLBY CREEK NEAR MIRROR,AB,Active,52.49389,-113.10778,1981,2018,866,620,R,Flow,Seasonal,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,788
05CD903,SPOTTED LAKE NEAR MIRROR,AB,Active,52.49389,-113.10806,1988,2018,856,610,R,Level,Seasonal,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,788
05CD905,MIRROR BACKFLOOD AT HIGHWAY NO. 50,AB,Active,52.4625,-113.13528,1994,2018,,,N,Level,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,788
05CD913,HAYNES CREEK (M1) NEAR JOFFRE,AB,Discontinued,52.41889,-113.53111,1999,2009,24.4,24.4,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y,892.5506591797
05CE001,RED DEER RIVER AT DRUMHELLER,AB,Active,51.46727,-112.71149,1916,2018,24900,19200,R,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,CALGARY,,N,680.4216308594
05CE002,KNEEHILLS CREEK NEAR DRUMHELLER,AB,Active,51.46946,-112.97827,1921,2018,2430,1970,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N,731
